Date,Scheme Name,ISIN,NAV
08-08-2022,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,40.84
08-08-2022,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,286.719
08-08-2022,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,54.21
08-08-2022,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,715.691
08-08-2022,HSBC Large Cap Fund - Regular Growth,INF336L01016,316.4321
08-08-2022,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.7359
08-08-2022,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,97.3573
08-08-2022,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,40.36
08-08-2022,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,39.9541
08-08-2022,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.4813
08-08-2022,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,61.3891
08-08-2022,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.7421
08-08-2022,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,329.7267
08-08-2022,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,105.08
08-08-2022,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,191.854
10-08-2022,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,43.97
10-08-2022,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,49.217
10-08-2022,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.49
10-08-2022,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,140.3917
10-08-2022,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,40.82
10-08-2022,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,286.532
10-08-2022,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,54.2
10-08-2022,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,717.109
10-08-2022,HSBC Large Cap Fund - Regular Growth,INF336L01016,316.2219
10-08-2022,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.7396
10-08-2022,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,97.4424
10-08-2022,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,40.344
10-08-2022,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,39.9511
10-08-2022,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.4943
10-08-2022,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,61.4617
10-08-2022,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.7769
10-08-2022,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,329.8726
10-08-2022,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,105.13
10-08-2022,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,191.8804
11-08-2022,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,44.36
11-08-2022,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,49.68
11-08-2022,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.56
11-08-2022,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,141.609
11-08-2022,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,41.1
11-08-2022,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,288.782
11-08-2022,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,54.62
11-08-2022,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,722.436
11-08-2022,HSBC Large Cap Fund - Regular Growth,INF336L01016,318.654
11-08-2022,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.827
11-08-2022,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,98.2064
11-08-2022,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,40.591
11-08-2022,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,40.234
11-08-2022,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.6247
11-08-2022,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,61.8943
11-08-2022,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.8937
11-08-2022,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,332.5416
11-08-2022,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,105.74
11-08-2022,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,193.733
12-08-2022,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,44.34
12-08-2022,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,49.719
12-08-2022,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.58
12-08-2022,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,141.8981
12-08-2022,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,41.18
12-08-2022,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,289.49
12-08-2022,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,54.8
12-08-2022,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,726.397
12-08-2022,HSBC Large Cap Fund - Regular Growth,INF336L01016,319.2733
12-08-2022,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.8615
12-08-2022,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,98.4066
12-08-2022,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,40.612
12-08-2022,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,40.2743
12-08-2022,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.6574
12-08-2022,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,10.0091
12-08-2022,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,61.9496
12-08-2022,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.9202
12-08-2022,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,333.3202
12-08-2022,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,106.23
12-08-2022,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,193.756
16-08-2022,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,44.62
16-08-2022,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,50.01
16-08-2022,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.66
16-08-2022,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,143.0377
16-08-2022,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,41.53
16-08-2022,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,292.476
16-08-2022,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,55.19
16-08-2022,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,731.044
16-08-2022,HSBC Large Cap Fund - Regular Growth,INF336L01016,322.1479
16-08-2022,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.9462
16-08-2022,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,99.3253
16-08-2022,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,40.945
16-08-2022,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,40.6435
16-08-2022,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.7762
16-08-2022,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,10.0263
16-08-2022,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,62.5884
16-08-2022,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,15.0165
16-08-2022,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,335.6856
16-08-2022,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,107.49
16-08-2022,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,195.2621
17-08-2022,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,44.94
17-08-2022,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,50.286
17-08-2022,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.75
17-08-2022,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,143.9341
17-08-2022,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,41.76
17-08-2022,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,294.456
17-08-2022,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,55.5
17-08-2022,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,735.255
17-08-2022,HSBC Large Cap Fund - Regular Growth,INF336L01016,324.3438
17-08-2022,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,12.0208
17-08-2022,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,100.1567
17-08-2022,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,41.234
17-08-2022,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,40.9175
17-08-2022,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.8752
17-08-2022,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,10.0889
17-08-2022,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,62.8857
17-08-2022,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,15.1127
17-08-2022,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,337.4242
17-08-2022,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,108.18
17-08-2022,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,196.6903
18-08-2022,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,45.03
18-08-2022,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,50.443
18-08-2022,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.76
18-08-2022,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,143.976
18-08-2022,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,41.84
18-08-2022,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,294.236
18-08-2022,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,55.54
18-08-2022,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,735.353
18-08-2022,HSBC Large Cap Fund - Regular Growth,INF336L01016,324.2499
18-08-2022,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,12.0543
18-08-2022,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,99.9746
18-08-2022,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,41.333
18-08-2022,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,40.9473
18-08-2022,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.8746
18-08-2022,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,10.0982
18-08-2022,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,62.9858
18-08-2022,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,15.1384
18-08-2022,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,338.0446
18-08-2022,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,108.84
18-08-2022,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,196.9386
19-08-2022,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,44.55
19-08-2022,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,49.787
19-08-2022,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.61
19-08-2022,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,142.5144
19-08-2022,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,41.4
19-08-2022,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,291.382
19-08-2022,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,54.93
19-08-2022,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,727.832
19-08-2022,HSBC Large Cap Fund - Regular Growth,INF336L01016,319.7713
19-08-2022,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.9263
19-08-2022,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,99.0828
19-08-2022,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,40.8
19-08-2022,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,40.423
19-08-2022,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.7326
19-08-2022,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,10.094
19-08-2022,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,62.3746
19-08-2022,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.9872
19-08-2022,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,334.6872
19-08-2022,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,107.86
19-08-2022,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,194.9969
22-08-2022,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,43.78
22-08-2022,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,48.915
22-08-2022,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.43
22-08-2022,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,140.2519
22-08-2022,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,40.81
22-08-2022,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,286.941
22-08-2022,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,54.15
22-08-2022,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,718.979
22-08-2022,HSBC Large Cap Fund - Regular Growth,INF336L01016,314.6395
22-08-2022,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.7525
22-08-2022,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,97.5557
22-08-2022,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,40.151
22-08-2022,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,39.7598
22-08-2022,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.4932
22-08-2022,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,9.9623
22-08-2022,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,61.5649
22-08-2022,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.7298
22-08-2022,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,329.3867
22-08-2022,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,105.86
22-08-2022,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,191.6965
23-08-2022,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,43.96
23-08-2022,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,49.215
23-08-2022,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.51
23-08-2022,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,140.8291
23-08-2022,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,41
23-08-2022,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,288.317
23-08-2022,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,54.41
23-08-2022,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,722.898
23-08-2022,HSBC Large Cap Fund - Regular Growth,INF336L01016,316.2537
23-08-2022,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.8321
23-08-2022,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,98.0388
23-08-2022,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,40.473
23-08-2022,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,39.9546
23-08-2022,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.5488
23-08-2022,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,9.9614
23-08-2022,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,61.9249
23-08-2022,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.8124
23-08-2022,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,331.1147
23-08-2022,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,106.91
23-08-2022,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,192.8094
24-08-2022,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,44.06
24-08-2022,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,49.331
24-08-2022,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.53
24-08-2022,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,141.0494
24-08-2022,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,41.1
24-08-2022,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,289.376
24-08-2022,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,54.55
24-08-2022,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,724.034
24-08-2022,HSBC Large Cap Fund - Regular Growth,INF336L01016,316.8011
24-08-2022,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.8319
24-08-2022,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,98.2767
24-08-2022,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,40.559
24-08-2022,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,40.0341
24-08-2022,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.586
24-08-2022,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,10.0002
24-08-2022,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,62.0281
24-08-2022,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.8746
24-08-2022,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,332.3401
24-08-2022,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,107.66
24-08-2022,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,193.1358
25-08-2022,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,43.88
25-08-2022,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,49.198
25-08-2022,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.5
25-08-2022,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,140.5807
25-08-2022,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,40.97
25-08-2022,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,287.913
25-08-2022,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,54.36
25-08-2022,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,721.96
25-08-2022,HSBC Large Cap Fund - Regular Growth,INF336L01016,315.5759
25-08-2022,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.792
25-08-2022,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,98.0998
25-08-2022,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,40.456
25-08-2022,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,39.926
25-08-2022,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.55
25-08-2022,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,9.9687
25-08-2022,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,62.0026
25-08-2022,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.8279
25-08-2022,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,331.3434
25-08-2022,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,107.45
25-08-2022,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,192.793
26-08-2022,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,44.01
26-08-2022,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,49.303
26-08-2022,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.53
26-08-2022,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,140.9424
26-08-2022,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,41.05
26-08-2022,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,288.582
26-08-2022,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,54.49
26-08-2022,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,724.267
26-08-2022,HSBC Large Cap Fund - Regular Growth,INF336L01016,316.4407
26-08-2022,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.8319
26-08-2022,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,98.3433
26-08-2022,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,40.642
26-08-2022,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,40.0378
26-08-2022,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.5918
26-08-2022,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,10.0147
26-08-2022,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,62.1209
26-08-2022,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.8423
26-08-2022,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,332.1299
26-08-2022,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,108.21
26-08-2022,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,192.8445
29-08-2022,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,43.49
29-08-2022,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,48.787
29-08-2022,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.4
29-08-2022,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,138.9102
29-08-2022,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,40.54
29-08-2022,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,284.575
29-08-2022,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,53.81
29-08-2022,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,714.774
29-08-2022,HSBC Large Cap Fund - Regular Growth,INF336L01016,312.3279
29-08-2022,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.6671
29-08-2022,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,97.3089
29-08-2022,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,40.242
29-08-2022,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,39.5373
29-08-2022,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.3704
29-08-2022,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,9.9223
29-08-2022,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,61.3484
29-08-2022,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.6295
29-08-2022,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,327.6559
29-08-2022,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,107.37
29-08-2022,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,190.4762
30-08-2022,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,44.6
30-08-2022,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,50.039
30-08-2022,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.67
30-08-2022,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,142.2907
30-08-2022,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,41.53
30-08-2022,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,291.149
30-08-2022,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,55.06
30-08-2022,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,730.919
30-08-2022,HSBC Large Cap Fund - Regular Growth,INF336L01016,320.8548
30-08-2022,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,11.9464
30-08-2022,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,99.411
30-08-2022,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,41.212
30-08-2022,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,40.5214
30-08-2022,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,15.7236
30-08-2022,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,10.1058
30-08-2022,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,62.6639
30-08-2022,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,14.997
30-08-2022,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,334.9973
30-08-2022,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,109.71
30-08-2022,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,194.8008
01-09-2022,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,44.33
01-09-2022,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,49.697
01-09-2022,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,10.59
01-09-2022,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,140.8255
01-09-2022,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,41.17
01-09-2022,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,288.75
01-09-2022,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,54.58
